"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerBirthdateComparator record1Value","[1] PlayerBirthdateComparator record2Value","[1] PlayerBirthdateComparator record1PreprocessedValue","[1] PlayerBirthdateComparator record2PreprocessedValue","[1] PlayerBirthdateComparator similarity","[1] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","tm_7699","fm_9431","0.0",,"Paul Jaeckel","Kévin Soni","Paul Jaeckel","Kévin Soni","0.0","0.0","1998-07-22T00:00","1998-04-17T00:00","1998-07-22T00:00","1998-04-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5703","fm_17103","0.0",,"Marquinhos","Rafael Lopes","Marquinhos","Rafael Lopes","0.0","0.0","2003-04-07T00:00","2003-07-03T00:00","2003-04-07T00:00","2003-07-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9847","fm_13476","0.0",,"Carl Rushworth","Jili Buyabu","Carl Rushworth","Jili Buyabu","0.0","0.0","2001-07-02T00:00","2001-04-01T00:00","2001-07-02T00:00","2001-04-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4769","fm_5067","0.0",,"Mame Mor Faye","Wassim Zaatout","Mame Mor Faye","Wassim Zaatout","0.0","0.0","2005-07-12T00:00","2005-01-01T00:00","2005-07-12T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3193","fm_2373","0.0",,"Keqiang Chen","Modibo Sagnan","Keqiang Chen","Modibo Sagnan","0.0","0.0","1999-09-18T00:00","1999-04-14T00:00","1999-09-18T00:00","1999-04-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1479","fm_7068","0.0",,"Andrés Reyes","Enrico Celeghin","Andrés Reyes","Enrico Celeghin","0.0","0.0","1999-09-08T00:00","1999-02-21T00:00","1999-09-08T00:00","1999-02-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2854","fm_10298","1.0",,"Yangyang Jin","Jin Yangyang","Yangyang Jin","Jin Yangyang","1.0","1.0","1993-02-03T00:00","1993-02-03T00:00","1993-02-03T00:00","1993-02-03T00:00","1.0","1.0"
"LinearCombinationMatchingRule","tm_7566","fm_12553","0.0",,"Frans Krätzig","Michael Ndiweni","Frans Krätzig","Michael Ndiweni","0.0","0.0","2003-01-14T00:00","2003-12-02T00:00","2003-01-14T00:00","2003-12-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1822","fm_10677","0.0",,"Barne Pernot","Xu Haofeng","Barne Pernot","Xu Haofeng","0.0","0.0","1999-06-11T00:00","1999-01-27T00:00","1999-06-11T00:00","1999-01-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10372","fm_3529","0.0",,"Lukasz Poreba","Henry Rorig","Lukasz Poreba","Henry Rorig","0.0","0.0","2000-03-13T00:00","2000-03-03T00:00","2000-03-13T00:00","2000-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8947","fm_1482","0.0",,"Manolo Portanova","Michael Baldisimo","Manolo Portanova","Michael Baldisimo","0.0","0.0","2000-06-02T00:00","2000-04-13T00:00","2000-06-02T00:00","2000-04-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6535","fm_15464","0.0",,"Dani Ceballos","Pejiño","Dani Ceballos","Pejiño","0.0","0.0","1996-08-07T00:00","1996-07-29T00:00","1996-08-07T00:00","1996-07-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5831","fm_3675","0.0",,"Kamory Doumbia","Noah Ohio","Kamory Doumbia","Noah Ohio","0.0","0.0","2003-02-18T00:00","2003-01-16T00:00","2003-02-18T00:00","2003-01-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4203","fm_15957","0.0",,"Sébastien Bruzzese","Matthieu Dreyer","Sébastien Bruzzese","Matthieu Dreyer","0.0","0.0","1989-03-01T00:00","1989-03-20T00:00","1989-03-01T00:00","1989-03-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2714","fm_5847","0.0",,"Pascal Fallmann","Martial-Didier Ekui","Pascal Fallmann","Martial-Didier Ekui","0.0","0.0","2003-11-07T00:00","2003-09-05T00:00","2003-11-07T00:00","2003-09-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6582","fm_11517","0.0",,"Vitolo","Marc Albrighton","Vitolo","Marc Albrighton","0.0","0.0","1989-11-02T00:00","1989-11-18T00:00","1989-11-02T00:00","1989-11-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10610","fm_12070","0.0",,"Niklas Heeger","Ian Poveda","Niklas Heeger","Ian Poveda","0.0","0.0","2000-01-07T00:00","2000-02-09T00:00","2000-01-07T00:00","2000-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10636","fm_12090","0.0",,"Max Hagemoser","Levi Colwill","Max Hagemoser","Levi Colwill","0.0","0.0","2003-01-07T00:00","2003-02-26T00:00","2003-01-07T00:00","2003-02-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4784","fm_2560","0.0",,"Nazim Sangaré","Philip Zinckernagel","Nazim Sangaré","Philip Zinckernagel","0.0","0.0","1994-05-30T00:00","1994-12-16T00:00","1994-05-30T00:00","1994-12-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5551","fm_14427","0.0",,"Samuel Gigot","André Gomes","Samuel Gigot","André Gomes","0.0","0.0","1993-10-12T00:00","1993-07-30T00:00","1993-10-12T00:00","1993-07-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8810","fm_16390","0.0",,"Marlon Mustapha","Elies Mahmoud","Marlon Mustapha","Elies Mahmoud","0.0","0.0","2001-05-24T00:00","2001-02-10T00:00","2001-05-24T00:00","2001-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1705","fm_10555","0.0",,"Richard Meier","Mutellip","Richard Meier","Mutellip","0.0","0.0","2004-02-11T00:00","2004-03-18T00:00","2004-02-11T00:00","2004-03-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2686","fm_16851","0.0",,"Tom Berger","Dylan Durivaux","Tom Berger","Dylan Durivaux","0.0","0.0","2001-07-31T00:00","2001-06-18T00:00","2001-07-31T00:00","2001-06-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5527","fm_18393","0.0",,"Jeanuël Belocian","Vitaliy Osminkin","Jeanuël Belocian","Vitaliy Osminkin","0.0","0.0","2005-02-17T00:00","2005-04-09T00:00","2005-02-17T00:00","2005-04-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6269","fm_12664","0.0",,"Marco Ballarini","James Morris","Marco Ballarini","James Morris","0.0","0.0","2001-03-28T00:00","2001-11-23T00:00","2001-03-28T00:00","2001-11-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10555","fm_6227","0.0",,"Christopher Schindler","Gianluca Lapadula","Christopher Schindler","Gianluca Lapadula","0.0","0.0","1990-04-29T00:00","1990-02-07T00:00","1990-04-29T00:00","1990-02-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3802","fm_8046","0.0",,"Darío Serra","Brayan Boci","Darío Serra","Brayan Boci","0.0","0.0","2003-01-20T00:00","2003-07-24T00:00","2003-01-20T00:00","2003-07-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8799","fm_12385","0.0",,"Paolo Faragò","George Long","Paolo Faragò","George Long","0.0","0.0","1993-02-12T00:00","1993-11-05T00:00","1993-02-12T00:00","1993-11-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8799","fm_12384","0.0",,"Paolo Faragò","Josh Ruffels","Paolo Faragò","Josh Ruffels","0.0","0.0","1993-02-12T00:00","1993-10-23T00:00","1993-02-12T00:00","1993-10-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10700","fm_7856","0.0",,"Andi Hoti","Denis Koffi","Andi Hoti","Denis Koffi","0.0","0.0","2003-03-02T00:00","2003-03-31T00:00","2003-03-02T00:00","2003-03-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1518","fm_10366","0.0",,"Jonathan Dean","Yang Shuai","Jonathan Dean","Yang Shuai","0.0","0.0","1997-05-15T00:00","1997-01-28T00:00","1997-05-15T00:00","1997-01-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3927","fm_8173","0.0",,"Jorne Spileers","Matteo Dutu","Jorne Spileers","Matteo Dutu","0.0","0.0","2005-01-21T00:00","2005-11-23T00:00","2005-01-21T00:00","2005-11-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6366","fm_12766","0.0",,"Samuele Perisan","Harry Isted","Samuele Perisan","Harry Isted","0.0","0.0","1997-08-21T00:00","1997-03-05T00:00","1997-08-21T00:00","1997-03-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3927","fm_8172","0.0",,"Jorne Spileers","Leonardo Martinelli","Jorne Spileers","Leonardo Martinelli","0.0","0.0","2005-01-21T00:00","2005-06-09T00:00","2005-01-21T00:00","2005-06-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7788","fm_11309","0.0",,"Florian Müller","Gabriel","Florian Müller","Gabriel","0.0","0.0","1997-11-13T00:00","1997-12-19T00:00","1997-11-13T00:00","1997-12-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9507","fm_10619","0.0",,"Carlos Isaac","Gao Tianyi","Carlos Isaac","Gao Tianyi","0.0","0.0","1998-04-30T00:00","1998-07-01T00:00","1998-04-30T00:00","1998-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1748","fm_7342","0.0",,"Tim Kloss","Ali Dembélé","Tim Kloss","Ali Dembélé","0.0","0.0","2004-06-05T00:00","2004-01-05T00:00","2004-06-05T00:00","2004-01-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2108","fm_2703","0.0",,"Machop Chol","Blendi Idrizi","Machop Chol","Blendi Idrizi","0.0","0.0","1998-11-14T00:00","1998-05-02T00:00","1998-11-14T00:00","1998-05-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9054","fm_10143","0.0",,"Gregorio Luperini","Erik","Gregorio Luperini","Erik","0.0","0.0","1994-02-10T00:00","1994-07-18T00:00","1994-02-10T00:00","1994-07-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1053","fm_16628","0.0",,"Bernard Kamungo","Davis","Bernard Kamungo","Davis","0.0","0.0","2002-01-01T00:00","2002-08-13T00:00","2002-01-01T00:00","2002-08-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6672","fm_9821","0.0",,"Héctor Bellerín","Orkun Özdemir","Héctor Bellerín","Orkun Özdemir","0.0","0.0","1995-03-19T00:00","1995-04-23T00:00","1995-03-19T00:00","1995-04-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8355","fm_7629","0.0",,"Salomon Abergel","Pietro Pera","Salomon Abergel","Pietro Pera","0.0","0.0","2004-07-04T00:00","2004-03-27T00:00","2004-07-04T00:00","2004-03-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6758","fm_14217","0.0",,"Ante Budimir","Djéné Dakonam","Ante Budimir","Djéné Dakonam","0.0","0.0","1991-07-22T00:00","1991-12-31T00:00","1991-07-22T00:00","1991-12-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4400","fm_3648","0.0",,"Furkan Akyüz","Andy Breuer","Furkan Akyüz","Andy Breuer","0.0","0.0","2005-09-21T00:00","2005-08-14T00:00","2005-09-21T00:00","2005-08-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5075","fm_9633","0.0",,"Bruma","Sinan Gümüş","Bruma","Sinan Gümüş","0.0","0.0","1994-10-24T00:00","1994-01-15T00:00","1994-10-24T00:00","1994-01-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7708","fm_1661","0.0",,"Aljoscha Kemlein","Juan Castilla","Aljoscha Kemlein","Juan Castilla","0.0","0.0","2004-08-02T00:00","2004-07-27T00:00","2004-08-02T00:00","2004-07-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7415","fm_1363","0.0",,"Jordan Ayew","Robin Jansson","Jordan Ayew","Robin Jansson","0.0","0.0","1991-09-11T00:00","1991-11-15T00:00","1991-09-11T00:00","1991-11-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2266","fm_16427","0.0",,"Mohamed Abdulrahman","Juanlu","Mohamed Abdulrahman","Juanlu","0.0","0.0","2003-01-14T00:00","2003-08-15T00:00","2003-01-14T00:00","2003-08-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6639","fm_3058","0.0",,"Rafa Mir","Tsuyoshi Watanabe","Rafa Mir","Tsuyoshi Watanabe","0.0","0.0","1997-06-18T00:00","1997-02-05T00:00","1997-06-18T00:00","1997-02-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3792","fm_1515","0.0",,"Mats Deijl","Mason Stajduhar","Mats Deijl","Mason Stajduhar","0.0","0.0","1997-07-15T00:00","1997-12-02T00:00","1997-07-15T00:00","1997-12-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3191","fm_2377","0.0",,"Djordje Denic","Bart Nieuwkoop","Djordje Denic","Bart Nieuwkoop","0.0","0.0","1996-04-01T00:00","1996-03-07T00:00","1996-04-01T00:00","1996-03-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10454","fm_3601","0.0",,"Jamil Siebert","Fabio Schneider","Jamil Siebert","Fabio Schneider","0.0","0.0","2002-04-02T00:00","2002-07-31T00:00","2002-04-02T00:00","2002-07-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3831","fm_5553","0.0",,"Divaio Bobson","Josia-Levi Walther","Divaio Bobson","Josia-Levi Walther","0.0","0.0","2004-02-06T00:00","2004-10-08T00:00","2004-02-06T00:00","2004-10-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5711","fm_17111","0.0",,"Alexandre Pierre","Hugo Ferreira","Alexandre Pierre","Hugo Ferreira","0.0","0.0","2001-02-25T00:00","2001-07-20T00:00","2001-02-25T00:00","2001-07-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6683","fm_14141","0.0",,"Ayoze Pérez","Jan Oblak","Ayoze Pérez","Jan Oblak","0.0","0.0","1993-07-29T00:00","1993-01-07T00:00","1993-07-29T00:00","1993-01-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6901","fm_3327","0.0",,"Jorge de Frutos","Ilias Bronkhorst","Jorge de Frutos","Ilias Bronkhorst","0.0","0.0","1997-02-20T00:00","1997-05-10T00:00","1997-02-20T00:00","1997-05-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10459","fm_6124","0.0",,"Marcel Sobottka","Tiémoué Bakayoko","Marcel Sobottka","Tiémoué Bakayoko","0.0","0.0","1994-04-25T00:00","1994-08-17T00:00","1994-04-25T00:00","1994-08-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1713","fm_8783","0.0",,"Baran Mogultay","Luca Negretti","Baran Mogultay","Luca Negretti","0.0","0.0","2004-05-18T00:00","2004-02-01T00:00","2004-05-18T00:00","2004-02-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8909","fm_15021","0.0",,"Abdoul Guiebre","Lucas Cunha","Abdoul Guiebre","Lucas Cunha","0.0","0.0","1997-07-17T00:00","1997-01-23T00:00","1997-07-17T00:00","1997-01-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5027","fm_12832","0.0",,"Danny Namaso","Aaron Rowe","Danny Namaso","Aaron Rowe","0.0","0.0","2000-08-28T00:00","2000-09-07T00:00","2000-08-28T00:00","2000-09-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7068","fm_10991","0.0",,"Ian Maatsen","Lyu Jiarui","Ian Maatsen","Lyu Jiarui","0.0","0.0","2002-03-10T00:00","2002-08-07T00:00","2002-03-10T00:00","2002-08-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4096","fm_11847","0.0",,"Guillaume François","Josh Magennis","Guillaume François","Josh Magennis","0.0","0.0","1990-06-03T00:00","1990-08-15T00:00","1990-06-03T00:00","1990-08-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2857","fm_10294","0.0",,"Aidi Fulangxisi","Farouk Chafaï","Aidi Fulangxisi","Farouk Chafaï","0.0","0.0","1990-12-17T00:00","1990-06-23T00:00","1990-12-17T00:00","1990-06-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9962","fm_12127","0.0",,"Darragh Lenihan","Jordan Cousins","Darragh Lenihan","Jordan Cousins","0.0","0.0","1994-03-16T00:00","1994-03-06T00:00","1994-03-16T00:00","1994-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7068","fm_10990","0.0",,"Ian Maatsen","Yan Yu","Ian Maatsen","Yan Yu","0.0","0.0","2002-03-10T00:00","2002-11-03T00:00","2002-03-10T00:00","2002-11-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10131","fm_7266","0.0",,"Kian Taylor","Vivaldo Semedo","Kian Taylor","Vivaldo Semedo","0.0","0.0","2005-02-15T00:00","2005-01-28T00:00","2005-02-15T00:00","2005-01-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3128","fm_2304","0.0",,"Chuangyi Lin","Robin Pröpper","Chuangyi Lin","Robin Pröpper","0.0","0.0","1993-01-28T00:00","1993-09-23T00:00","1993-01-28T00:00","1993-09-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10123","fm_7257","0.0",,"Kian Best","Manuel Trivelli","Kian Best","Manuel Trivelli","0.0","0.0","2005-08-27T00:00","2005-05-15T00:00","2005-08-27T00:00","2005-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8052","fm_13098","0.0",,"Seedy Jarju","Will Hugill","Seedy Jarju","Will Hugill","0.0","0.0","2004-10-28T00:00","2004-06-27T00:00","2004-10-28T00:00","2004-06-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8052","fm_13097","0.0",,"Seedy Jarju","Jacson Coppack","Seedy Jarju","Jacson Coppack","0.0","0.0","2004-10-28T00:00","2004-01-07T00:00","2004-10-28T00:00","2004-01-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5684","fm_2040","0.0",,"Eray Cömert","Aymen Barkok","Eray Cömert","Aymen Barkok","0.0","0.0","1998-02-04T00:00","1998-05-21T00:00","1998-02-04T00:00","1998-05-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10131","fm_7265","0.0",,"Kian Taylor","Daniel Ferrante","Kian Taylor","Daniel Ferrante","0.0","0.0","2005-02-15T00:00","2005-07-25T00:00","2005-02-15T00:00","2005-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5658","fm_17053","0.0",,"Mamadou Sarr","Fran","Mamadou Sarr","Fran","0.0","0.0","2005-08-29T00:00","2005-06-24T00:00","2005-08-29T00:00","2005-06-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4403","fm_3644","0.0",,"Luan Peres","Martin Thomann","Luan Peres","Martin Thomann","0.0","0.0","1994-07-19T00:00","1994-05-31T00:00","1994-07-19T00:00","1994-05-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3059","fm_14747","0.0",,"Hong Li","Álex Moreno","Hong Li","Álex Moreno","0.0","0.0","1993-01-16T00:00","1993-06-08T00:00","1993-01-16T00:00","1993-06-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1513","fm_10361","0.0",,"Wyatt Omsberg","Guan Haojin","Wyatt Omsberg","Guan Haojin","0.0","0.0","1995-09-21T00:00","1995-08-26T00:00","1995-09-21T00:00","1995-08-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8949","fm_1484","0.0",,"Muhamed Varela Djamanca","Washington Corozo","Muhamed Varela Djamanca","Washington Corozo","0.0","0.0","1998-03-17T00:00","1998-07-09T00:00","1998-03-17T00:00","1998-07-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7803","fm_15325","0.0",,"Daniel-Kofi Kyereh","Juan Pérez","Daniel-Kofi Kyereh","Juan Pérez","0.0","0.0","1996-03-08T00:00","1996-07-15T00:00","1996-03-08T00:00","1996-07-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5738","fm_3579","0.0",,"Dominique Youfeigane","Fabian Herbst","Dominique Youfeigane","Fabian Herbst","0.0","0.0","2000-02-07T00:00","2000-05-21T00:00","2000-02-07T00:00","2000-05-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6424","fm_12826","0.0",,"Jayden Braaf","Luciano D'Auria-Henry","Jayden Braaf","Luciano D'Auria-Henry","0.0","0.0","2002-08-31T00:00","2002-11-11T00:00","2002-08-31T00:00","2002-11-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4916","fm_6698","0.0",,"Ali Sasal Vural","Alessandro Tuia","Ali Sasal Vural","Alessandro Tuia","0.0","0.0","1990-07-10T00:00","1990-06-08T00:00","1990-07-10T00:00","1990-06-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9334","fm_10439","0.0",,"Giovanni Zarfino","Sun Bo","Giovanni Zarfino","Sun Bo","0.0","0.0","1991-08-10T00:00","1991-01-22T00:00","1991-08-10T00:00","1991-01-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2697","fm_4357","0.0",,"Tony Menzel","Tom Wulf","Tony Menzel","Tom Wulf","0.0","0.0","2005-03-06T00:00","2005-05-10T00:00","2005-03-06T00:00","2005-05-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2697","fm_4355","0.0",,"Tony Menzel","Niklas Dörr","Tony Menzel","Niklas Dörr","0.0","0.0","2005-03-06T00:00","2005-09-18T00:00","2005-03-06T00:00","2005-09-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4202","fm_15956","0.0",,"Maxime Delanghe","Nathan Monzango","Maxime Delanghe","Nathan Monzango","0.0","0.0","2001-05-23T00:00","2001-04-18T00:00","2001-05-23T00:00","2001-04-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8946","fm_1481","0.0",,"Natan Girma","Elias","Natan Girma","Elias","0.0","0.0","2001-12-11T00:00","2001-11-30T00:00","2001-12-11T00:00","2001-11-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5329","fm_15665","0.0",,"Samuel Essende","Giorgi Kokhreidze","Samuel Essende","Giorgi Kokhreidze","0.0","0.0","1998-01-23T00:00","1998-11-18T00:00","1998-01-23T00:00","1998-11-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6161","fm_15088","0.0",,"Nicolás González","Luca De La Torre","Nicolás González","Luca De La Torre","0.0","0.0","1998-04-06T00:00","1998-05-23T00:00","1998-04-06T00:00","1998-05-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10010","fm_10399","0.0",,"Neil Etheridge","Lin Longchang","Neil Etheridge","Lin Longchang","0.0","0.0","1990-02-07T00:00","1990-02-24T00:00","1990-02-07T00:00","1990-02-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4385","fm_2154","0.0",,"Kerem Demirbay","Alexander Hack","Kerem Demirbay","Alexander Hack","0.0","0.0","1993-07-03T00:00","1993-09-08T00:00","1993-07-03T00:00","1993-09-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10010","fm_10398","0.0",,"Neil Etheridge","Li Peng","Neil Etheridge","Li Peng","0.0","0.0","1990-02-07T00:00","1990-08-29T00:00","1990-02-07T00:00","1990-08-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10178","fm_15823","0.0",,"Osman Kakay","Isak Pettersson","Osman Kakay","Isak Pettersson","0.0","0.0","1997-08-25T00:00","1997-06-06T00:00","1997-08-25T00:00","1997-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6207","fm_12600","0.0",,"Kacper Urbanski","Antwoine Hackford","Kacper Urbanski","Antwoine Hackford","0.0","0.0","2004-09-07T00:00","2004-03-20T00:00","2004-09-07T00:00","2004-03-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5933","fm_6299","0.0",,"Maxime Colin","Marco Silvestri","Maxime Colin","Marco Silvestri","0.0","0.0","1991-11-15T00:00","1991-03-02T00:00","1991-11-15T00:00","1991-03-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5933","fm_6298","0.0",,"Maxime Colin","Grégoire Defrel","Maxime Colin","Grégoire Defrel","0.0","0.0","1991-11-15T00:00","1991-06-17T00:00","1991-11-15T00:00","1991-06-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4643","fm_3892","0.0",,"Renaldo Cephas","Fernando Pacheco","Renaldo Cephas","Fernando Pacheco","0.0","0.0","1999-12-08T00:00","1999-06-26T00:00","1999-12-08T00:00","1999-06-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1723","fm_7320","0.0",,"Hamza Anhari","Eldin Lolic","Hamza Anhari","Eldin Lolic","0.0","0.0","2004-01-30T00:00","2004-05-15T00:00","2004-01-30T00:00","2004-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7751","fm_12748","0.0",,"Grant-Leon Ranos","Jack Wadham","Grant-Leon Ranos","Jack Wadham","0.0","0.0","2003-07-20T00:00","2003-02-25T00:00","2003-07-20T00:00","2003-02-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7751","fm_12749","0.0",,"Grant-Leon Ranos","Frankie Maguire","Grant-Leon Ranos","Frankie Maguire","0.0","0.0","2003-07-20T00:00","2003-06-29T00:00","2003-07-20T00:00","2003-06-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1637","fm_10489","0.0",,"Andy Nájar","Zhang Xiaobin","Andy Nájar","Zhang Xiaobin","0.0","0.0","1993-03-16T00:00","1993-10-23T00:00","1993-03-16T00:00","1993-10-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4037","fm_15780","0.0",,"Jordan Torunarigha","Gerzino Nyamsi","Jordan Torunarigha","Gerzino Nyamsi","0.0","0.0","1997-08-07T00:00","1997-01-22T00:00","1997-08-07T00:00","1997-01-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2074","fm_5190","0.0",,"Lawson Sunderland","Isaac Nuhu","Lawson Sunderland","Isaac Nuhu","0.0","0.0","2001-11-07T00:00","2001-09-30T00:00","2001-11-07T00:00","2001-09-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1901","fm_13284","0.0",,"Niklas May","Tom Nixon","Niklas May","Tom Nixon","0.0","0.0","2002-04-10T00:00","2002-11-25T00:00","2002-04-10T00:00","2002-11-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2016","fm_5137","0.0",,"Alexander Leuthard","Sil Rutgers","Alexander Leuthard","Sil Rutgers","0.0","0.0","2006-01-23T00:00","2006-02-02T00:00","2006-01-23T00:00","2006-02-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7695","fm_9435","0.0",,"Jakob Busk","Sam Larsson","Jakob Busk","Sam Larsson","0.0","0.0","1993-09-12T00:00","1993-04-10T00:00","1993-09-12T00:00","1993-04-10T00:00","0.0","0.0"
