"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorLowerCaseJaccard record1Value","[1] PlayerClubComparatorLowerCaseJaccard record2Value","[1] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard similarity","[1] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[2] PlayerNameComparatorEqual record1Value","[2] PlayerNameComparatorEqual record2Value","[2] PlayerNameComparatorEqual record1PreprocessedValue","[2] PlayerNameComparatorEqual record2PreprocessedValue","[2] PlayerNameComparatorEqual similarity","[2] PlayerNameComparatorEqual postproccesedSimilarity","[3] PlayerClubComparatorJaccard record1Value","[3] PlayerClubComparatorJaccard record2Value","[3] PlayerClubComparatorJaccard record1PreprocessedValue","[3] PlayerClubComparatorJaccard record2PreprocessedValue","[3] PlayerClubComparatorJaccard similarity","[3] PlayerClubComparatorJaccard postproccesedSimilarity","[4] PlayerClubComparatorLevenshtein record1Value","[4] PlayerClubComparatorLevenshtein record2Value","[4] PlayerClubComparatorLevenshtein record1PreprocessedValue","[4] PlayerClubComparatorLevenshtein record2PreprocessedValue","[4] PlayerClubComparatorLevenshtein similarity","[4] PlayerClubComparatorLevenshtein postproccesedSimilarity","[5] PlayerNameComparatorLevenshtein record1Value","[5] PlayerNameComparatorLevenshtein record2Value","[5] PlayerNameComparatorLevenshtein record1PreprocessedValue","[5] PlayerNameComparatorLevenshtein record2PreprocessedValue","[5] PlayerNameComparatorLevenshtein similarity","[5] PlayerNameComparatorLevenshtein postproccesedSimilarity","[6] PlayerBirthdateComparator record1Value","[6] PlayerBirthdateComparator record2Value","[6] PlayerBirthdateComparator record1PreprocessedValue","[6] PlayerBirthdateComparator record2PreprocessedValue","[6] PlayerBirthdateComparator similarity","[6] PlayerBirthdateComparator postproccesedSimilarity","[7] PlayerJerseyNumberComparatorEqual record1Value","[7] PlayerJerseyNumberComparatorEqual record2Value","[7] PlayerJerseyNumberComparatorEqual record1PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual record2PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual similarity","[7] PlayerJerseyNumberComparatorEqual postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerNameComparatorMongeElkan record1Value","[9] PlayerNameComparatorMongeElkan record2Value","[9] PlayerNameComparatorMongeElkan record1PreprocessedValue","[9] PlayerNameComparatorMongeElkan record2PreprocessedValue","[9] PlayerNameComparatorMongeElkan similarity","[9] PlayerNameComparatorMongeElkan postproccesedSimilarity"
"WekaMatchingRule","tm_4377","eafc_8779","2.0228227750069953E-5",,"Angeliño","Agirrezabala","Angeliño","Agirrezabala","0.0","0.0","RB Leipzig","Athletic Club","rb leipzig","athletic club","0.0","0.0","Angeliño","Agirrezabala","Angeliño","Agirrezabala","0.0","0.0","RB Leipzig","Athletic Club","RB Leipzig","Athletic Club","0.0","0.0","RB Leipzig","Athletic Club","RB Leipzig","Athletic Club","0.23076923076923073","0.23076923076923073","Angeliño","Agirrezabala","Angeliño","Agirrezabala","0.16666666666666663","0.16666666666666663","1997-01-04T00:00","2000-12-26T00:00","1997-01-04T00:00","2000-12-26T00:00","0.0","0.0","3","13","3","13","0.0","0.0","1997-01-04T00:00","2000-12-26T00:00","1997-01-04T00:00","2000-12-26T00:00","0.0","0.0","Angeliño","Agirrezabala","Angeliño","Agirrezabala","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","tm_4377","eafc_7446","3.717434495051906E-5",,"Angeliño","A. Adli","Angeliño","A. Adli","0.0","0.0","RB Leipzig","Bayer 04 Leverkusen","rb leipzig","bayer 04 leverkusen","0.0","0.0","Angeliño","A. Adli","Angeliño","A. Adli","0.0","0.0","RB Leipzig","Bayer 04 Leverkusen","RB Leipzig","Bayer 04 Leverkusen","0.0","0.0","RB Leipzig","Bayer 04 Leverkusen","RB Leipzig","Bayer 04 Leverkusen","0.21052631578947367","0.21052631578947367","Angeliño","A. Adli","Angeliño","A. Adli","0.25","0.25","1997-01-04T00:00","2000-05-10T00:00","1997-01-04T00:00","2000-05-10T00:00","0.0","0.0","3","21","3","21","0.0","0.0","1997-01-04T00:00","2000-05-10T00:00","1997-01-04T00:00","2000-05-10T00:00","0.0","0.0","Angeliño","A. Adli","Angeliño","A. Adli","0.375","0.375"
"WekaMatchingRule","tm_9265","eafc_4686","2.0755985171424986E-4",,"Anuar","Artur","Anuar","Artur","0.0","0.0","Real Valladolid CF","Houston Dynamo","real valladolid cf","houston dynamo","0.0","0.0","Anuar","Artur","Anuar","Artur","0.0","0.0","Real Valladolid CF","Houston Dynamo","Real Valladolid CF","Houston Dynamo","0.0","0.0","Real Valladolid CF","Houston Dynamo","Real Valladolid CF","Houston Dynamo","0.05555555555555558","0.05555555555555558","Anuar","Artur","Anuar","Artur","0.4","0.4","1995-01-15T00:00","1996-03-11T00:00","1995-01-15T00:00","1996-03-11T00:00","0.6666666666666667","0.6666666666666667","23","6","23","6","0.0","0.0","1995-01-15T00:00","1996-03-11T00:00","1995-01-15T00:00","1996-03-11T00:00","0.0","0.0","Anuar","Artur","Anuar","Artur","0.4","0.4"
"WekaMatchingRule","tm_9265","eafc_10081","4.219793296048056E-5",,"Anuar","A. Atta","Anuar","A. Atta","0.0","0.0","Real Valladolid CF","Metz","real valladolid cf","metz","0.0","0.0","Anuar","A. Atta","Anuar","A. Atta","0.0","0.0","Real Valladolid CF","Metz","Real Valladolid CF","Metz","0.0","0.0","Real Valladolid CF","Metz","Real Valladolid CF","Metz","0.05555555555555558","0.05555555555555558","Anuar","A. Atta","Anuar","A. Atta","0.2857142857142857","0.2857142857142857","1995-01-15T00:00","2003-01-14T00:00","1995-01-15T00:00","2003-01-14T00:00","0.0","0.0","23","25","23","25","0.0","0.0","1995-01-15T00:00","2003-01-14T00:00","1995-01-15T00:00","2003-01-14T00:00","0.0","0.0","Anuar","A. Atta","Anuar","A. Atta","0.4","0.4"
"WekaMatchingRule","tm_1610","eafc_2696","1.091631101753026E-5",,"Artur","Alisson","Artur","Alisson","0.0","0.0","Houston Dynamo FC","Liverpool","houston dynamo fc","liverpool","0.0","0.0","Artur","Alisson","Artur","Alisson","0.0","0.0","Houston Dynamo FC","Liverpool","Houston Dynamo FC","Liverpool","0.0","0.0","Houston Dynamo FC","Liverpool","Houston Dynamo FC","Liverpool","0.05882352941176472","0.05882352941176472","Artur","Alisson","Artur","Alisson","0.1428571428571429","0.1428571428571429","1996-03-11T00:00","1992-10-02T00:00","1996-03-11T00:00","1992-10-02T00:00","0.0","0.0","6","1","6","1","0.0","0.0","1996-03-11T00:00","1992-10-02T00:00","1996-03-11T00:00","1992-10-02T00:00","0.0","0.0","Artur","Alisson","Artur","Alisson","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","tm_4377","eafc_3088","7.907038138263959E-6",,"Angeliño","Aarón","Angeliño","Aarón","0.0","0.0","RB Leipzig","Las Palmas","rb leipzig","las palmas","0.0","0.0","Angeliño","Aarón","Angeliño","Aarón","0.0","0.0","RB Leipzig","Las Palmas","RB Leipzig","Las Palmas","0.0","0.0","RB Leipzig","Las Palmas","RB Leipzig","Las Palmas","0.0","0.0","Angeliño","Aarón","Angeliño","Aarón","0.125","0.125","1997-01-04T00:00","1995-09-27T00:00","1997-01-04T00:00","1995-09-27T00:00","0.33333333333333337","0.33333333333333337","3","1","3","1","0.0","0.0","1997-01-04T00:00","1995-09-27T00:00","1997-01-04T00:00","1995-09-27T00:00","0.0","0.0","Angeliño","Aarón","Angeliño","Aarón","0.125","0.125"
"WekaMatchingRule","eafc_10736","tm_2708",,"1","J. Bichsel","Joel Bichsel","J. Bichsel","Joel Bichsel","0.3333333333333333","0.3333333333333333","Freiburg II",,"freiburg ii","","0.0","0.0","J. Bichsel","Joel Bichsel","J. Bichsel","Joel Bichsel","0.0","0.0","Freiburg II",,"Freiburg II",,"0.0","0.0","Freiburg II",,"Freiburg II",,"0.0","0.0","J. Bichsel","Joel Bichsel","J. Bichsel","Joel Bichsel","0.75","0.75","2002-03-04T00:00","2002-03-04T00:00","2002-03-04T00:00","2002-03-04T00:00","1.0","1.0","25","25","25","25","1.0","1.0","2002-03-04T00:00","2002-03-04T00:00","2002-03-04T00:00","2002-03-04T00:00","1.0","1.0","J. Bichsel","Joel Bichsel","J. Bichsel","Joel Bichsel","0.625","0.625"
"WekaMatchingRule","tm_9318","eafc_10038","5.003088383273897E-5",,"Alemão","Alassan","Alemão","Alassan","0.0","0.0",,"Tenerife","","tenerife","0.0","0.0","Alemão","Alassan","Alemão","Alassan","0.0","0.0",,"Tenerife",,"Tenerife","0.0","0.0",,"Tenerife",,"Tenerife","0.0","0.0","Alemão","Alassan","Alemão","Alassan","0.2857142857142857","0.2857142857142857","1998-04-01T00:00","2002-09-12T00:00","1998-04-01T00:00","2002-09-12T00:00","0.0","0.0","14","28","14","28","0.0","0.0","1998-04-01T00:00","2002-09-12T00:00","1998-04-01T00:00","2002-09-12T00:00","0.0","0.0","Alemão","Alassan","Alemão","Alassan","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","tm_5606","eafc_4733","2.18053123368664E-5",,"Alexsandro","A. Albers","Alexsandro","A. Albers","0.0","0.0","LOSC Lille","St. Pauli","losc lille","st. pauli","0.0","0.0","Alexsandro","A. Albers","Alexsandro","A. Albers","0.0","0.0","LOSC Lille","St. Pauli","LOSC Lille","St. Pauli","0.0","0.0","LOSC Lille","St. Pauli","LOSC Lille","St. Pauli","0.19999999999999996","0.19999999999999996","Alexsandro","A. Albers","Alexsandro","A. Albers","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","1990-03-23T00:00","1999-08-09T00:00","1990-03-23T00:00","0.0","0.0","4","19","4","19","0.0","0.0","1999-08-09T00:00","1990-03-23T00:00","1999-08-09T00:00","1990-03-23T00:00","0.0","0.0","Alexsandro","A. Albers","Alexsandro","A. Albers","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","tm_9265","eafc_3115","5.175922176438869E-5",,"Anuar","Angeliño","Anuar","Angeliño","0.0","0.0","Real Valladolid CF","Galatasaray","real valladolid cf","galatasaray","0.0","0.0","Anuar","Angeliño","Anuar","Angeliño","0.0","0.0","Real Valladolid CF","Galatasaray","Real Valladolid CF","Galatasaray","0.0","0.0","Real Valladolid CF","Galatasaray","Real Valladolid CF","Galatasaray","0.2222222222222222","0.2222222222222222","Anuar","Angeliño","Anuar","Angeliño","0.25","0.25","1995-01-15T00:00","1997-01-04T00:00","1995-01-15T00:00","1997-01-04T00:00","0.33333333333333337","0.33333333333333337","23","3","23","3","0.0","0.0","1995-01-15T00:00","1997-01-04T00:00","1995-01-15T00:00","1997-01-04T00:00","0.0","0.0","Anuar","Angeliño","Anuar","Angeliño","0.25","0.25"
"WekaMatchingRule","tm_5606","eafc_3645","5.934401788172882E-6",,"Alexsandro","Akieme","Alexsandro","Akieme","0.0","0.0","LOSC Lille","Almería","losc lille","almería","0.0","0.0","Alexsandro","Akieme","Alexsandro","Akieme","0.0","0.0","LOSC Lille","Almería","LOSC Lille","Almería","0.0","0.0","LOSC Lille","Almería","LOSC Lille","Almería","0.0","0.0","Alexsandro","Akieme","Alexsandro","Akieme","0.09999999999999998","0.09999999999999998","1999-08-09T00:00","1997-12-16T00:00","1999-08-09T00:00","1997-12-16T00:00","0.33333333333333337","0.33333333333333337","4","15","4","15","0.0","0.0","1999-08-09T00:00","1997-12-16T00:00","1999-08-09T00:00","1997-12-16T00:00","0.0","0.0","Alexsandro","Akieme","Alexsandro","Akieme","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","eafc_4059","tm_2584",,"0","Mauri Borgho","Jawad El Yamiq","Mauri Borgho","Jawad El Yamiq","0.0","0.0","São Paulo","Al-Wehda FC","são paulo","al-wehda fc","0.0","0.0","Mauri Borgho","Jawad El Yamiq","Mauri Borgho","Jawad El Yamiq","0.0","0.0","São Paulo","Al-Wehda FC","São Paulo","Al-Wehda FC","0.0","0.0","São Paulo","Al-Wehda FC","São Paulo","Al-Wehda FC","0.09090909090909094","0.09090909090909094","Mauri Borgho","Jawad El Yamiq","Mauri Borgho","Jawad El Yamiq","0.1428571428571429","0.1428571428571429","1992-02-29T00:00","1992-02-29T00:00","1992-02-29T00:00","1992-02-29T00:00","1.0","1.0","4","5","4","5","0.0","0.0","1992-02-29T00:00","1992-02-29T00:00","1992-02-29T00:00","1992-02-29T00:00","1.0","1.0","Mauri Borgho","Jawad El Yamiq","Mauri Borgho","Jawad El Yamiq","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","tm_5606","eafc_10815","1.7856737816190024E-5",,"Alexsandro","A. Arena","Alexsandro","A. Arena","0.0","0.0","LOSC Lille","Pisa","losc lille","pisa","0.0","0.0","Alexsandro","A. Arena","Alexsandro","A. Arena","0.0","0.0","LOSC Lille","Pisa","LOSC Lille","Pisa","0.0","0.0","LOSC Lille","Pisa","LOSC Lille","Pisa","0.09999999999999998","0.09999999999999998","Alexsandro","A. Arena","Alexsandro","A. Arena","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","2000-08-03T00:00","1999-08-09T00:00","2000-08-03T00:00","0.6666666666666667","0.6666666666666667","4","28","4","28","0.0","0.0","1999-08-09T00:00","2000-08-03T00:00","1999-08-09T00:00","2000-08-03T00:00","0.0","0.0","Alexsandro","A. Arena","Alexsandro","A. Arena","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","tm_4377","eafc_9410","5.265054827743587E-5",,"Angeliño","Altimira","Angeliño","Altimira","0.0","0.0","RB Leipzig","Villarreal II","rb leipzig","villarreal ii","0.0","0.0","Angeliño","Altimira","Angeliño","Altimira","0.0","0.0","RB Leipzig","Villarreal II","RB Leipzig","Villarreal II","0.0","0.0","RB Leipzig","Villarreal II","RB Leipzig","Villarreal II","0.23076923076923073","0.23076923076923073","Angeliño","Altimira","Angeliño","Altimira","0.25","0.25","1997-01-04T00:00","2001-03-28T00:00","1997-01-04T00:00","2001-03-28T00:00","0.0","0.0","3","2","3","2","0.0","0.0","1997-01-04T00:00","2001-03-28T00:00","1997-01-04T00:00","2001-03-28T00:00","0.0","0.0","Angeliño","Altimira","Angeliño","Altimira","0.25","0.25"
"WekaMatchingRule","eafc_7510","tm_5384",,"1","Lucas Paes","Lucas Paes","Lucas Paes","Lucas Paes","1.0","1.0","Casa Pia","Casa Pia AC","casa pia","casa pia ac","0.6666666666666666","0.0","Lucas Paes","Lucas Paes","Lucas Paes","Lucas Paes","1.0","1.0","Casa Pia","Casa Pia AC","Casa Pia","Casa Pia AC","0.6666666666666666","0.0","Casa Pia","Casa Pia AC","Casa Pia","Casa Pia AC","0.7272727272727273","0.7272727272727273","Lucas Paes","Lucas Paes","Lucas Paes","Lucas Paes","1.0","1.0","1997-12-07T00:00","1997-12-07T00:00","1997-12-07T00:00","1997-12-07T00:00","1.0","1.0","68","68","68","68","1.0","1.0","1997-12-07T00:00","1997-12-07T00:00","1997-12-07T00:00","1997-12-07T00:00","1.0","1.0","Lucas Paes","Lucas Paes","Lucas Paes","Lucas Paes","1.0","1.0"
"WekaMatchingRule","tm_4377","eafc_9654","4.0546211354289065E-5",,"Angeliño","Aceves","Angeliño","Aceves","0.0","0.0","RB Leipzig","Eldense","rb leipzig","eldense","0.0","0.0","Angeliño","Aceves","Angeliño","Aceves","0.0","0.0","RB Leipzig","Eldense","RB Leipzig","Eldense","0.0","0.0","RB Leipzig","Eldense","RB Leipzig","Eldense","0.09999999999999998","0.09999999999999998","Angeliño","Aceves","Angeliño","Aceves","0.25","0.25","1997-01-04T00:00","2003-07-26T00:00","1997-01-04T00:00","2003-07-26T00:00","0.0","0.0","3","25","3","25","0.0","0.0","1997-01-04T00:00","2003-07-26T00:00","1997-01-04T00:00","2003-07-26T00:00","0.0","0.0","Angeliño","Aceves","Angeliño","Aceves","0.25","0.25"
"WekaMatchingRule","tm_9318","eafc_8073","8.642265313354552E-5",,"Alemão","Ayesa","Alemão","Ayesa","0.0","0.0",,"Real Sociedad","","real sociedad","0.0","0.0","Alemão","Ayesa","Alemão","Ayesa","0.0","0.0",,"Real Sociedad",,"Real Sociedad","0.0","0.0",,"Real Sociedad",,"Real Sociedad","0.0","0.0","Alemão","Ayesa","Alemão","Ayesa","0.33333333333333337","0.33333333333333337","1998-04-01T00:00","2001-04-02T00:00","1998-04-01T00:00","2001-04-02T00:00","0.0","0.0","14","30","14","30","0.0","0.0","1998-04-01T00:00","2001-04-02T00:00","1998-04-01T00:00","2001-04-02T00:00","0.0","0.0","Alemão","Ayesa","Alemão","Ayesa","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","tm_5606","eafc_8073","2.5258211150128125E-4",,"Alexsandro","Ayesa","Alexsandro","Ayesa","0.0","0.0","LOSC Lille","Real Sociedad","losc lille","real sociedad","0.0","0.0","Alexsandro","Ayesa","Alexsandro","Ayesa","0.0","0.0","LOSC Lille","Real Sociedad","LOSC Lille","Real Sociedad","0.0","0.0","LOSC Lille","Real Sociedad","LOSC Lille","Real Sociedad","0.15384615384615385","0.15384615384615385","Alexsandro","Ayesa","Alexsandro","Ayesa","0.4","0.4","1999-08-09T00:00","2001-04-02T00:00","1999-08-09T00:00","2001-04-02T00:00","0.33333333333333337","0.33333333333333337","4","30","4","30","0.0","0.0","1999-08-09T00:00","2001-04-02T00:00","1999-08-09T00:00","2001-04-02T00:00","0.0","0.0","Alexsandro","Ayesa","Alexsandro","Ayesa","0.4","0.4"
"WekaMatchingRule","tm_5699","eafc_10183","3.4950112448838716E-5",,"Adson","A. Aourir","Adson","A. Aourir","0.0","0.0","FC Nantes","Bayer 04 Leverkusen","fc nantes","bayer 04 leverkusen","0.0","0.0","Adson","A. Aourir","Adson","A. Aourir","0.0","0.0","FC Nantes","Bayer 04 Leverkusen","FC Nantes","Bayer 04 Leverkusen","0.0","0.0","FC Nantes","Bayer 04 Leverkusen","FC Nantes","Bayer 04 Leverkusen","0.1578947368421053","0.1578947368421053","Adson","A. Aourir","Adson","A. Aourir","0.2222222222222222","0.2222222222222222","2000-10-06T00:00","2004-10-06T00:00","2000-10-06T00:00","2004-10-06T00:00","0.0","0.0","20","47","20","47","0.0","0.0","2000-10-06T00:00","2004-10-06T00:00","2000-10-06T00:00","2004-10-06T00:00","0.0","0.0","Adson","A. Aourir","Adson","A. Aourir","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_1610","eafc_11197","2.3658818455515546E-5",,"Artur","Adson","Artur","Adson","0.0","0.0","Houston Dynamo FC","Nantes","houston dynamo fc","nantes","0.0","0.0","Artur","Adson","Artur","Adson","0.0","0.0","Houston Dynamo FC","Nantes","Houston Dynamo FC","Nantes","0.0","0.0","Houston Dynamo FC","Nantes","Houston Dynamo FC","Nantes","0.11764705882352944","0.11764705882352944","Artur","Adson","Artur","Adson","0.19999999999999996","0.19999999999999996","1996-03-11T00:00","2000-10-06T00:00","1996-03-11T00:00","2000-10-06T00:00","0.0","0.0","6","20","6","20","0.0","0.0","1996-03-11T00:00","2000-10-06T00:00","1996-03-11T00:00","2000-10-06T00:00","0.0","0.0","Artur","Adson","Artur","Adson","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","eafc_9620","tm_8298",,"1","L. Doucet","Lohann Doucet","L. Doucet","Lohann Doucet","0.3333333333333333","0.3333333333333333","Paris","FC Nantes","paris","fc nantes","0.0","0.0","L. Doucet","Lohann Doucet","L. Doucet","Lohann Doucet","0.0","0.0","Paris","FC Nantes","Paris","FC Nantes","0.0","0.0","Paris","FC Nantes","Paris","FC Nantes","0.2222222222222222","0.2222222222222222","L. Doucet","Lohann Doucet","L. Doucet","Lohann Doucet","0.6153846153846154","0.6153846153846154","2002-09-14T00:00","2002-09-14T00:00","2002-09-14T00:00","2002-09-14T00:00","1.0","1.0","18","18","18","18","1.0","1.0","2002-09-14T00:00","2002-09-14T00:00","2002-09-14T00:00","2002-09-14T00:00","1.0","1.0","L. Doucet","Lohann Doucet","L. Doucet","Lohann Doucet","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","eafc_6145","tm_9584",,"1","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","1.0","1.0","Racing Santander","Racing Santander","racing santander","racing santander","1.0","0.0","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","1.0","1.0","Racing Santander","Racing Santander","Racing Santander","Racing Santander","1.0","1.0","Racing Santander","Racing Santander","Racing Santander","Racing Santander","1.0","1.0","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","1.0","1.0","1998-01-06T00:00","1998-01-06T00:00","1998-01-06T00:00","1998-01-06T00:00","1.0","1.0","10","10","10","10","1.0","1.0","1998-01-06T00:00","1998-01-06T00:00","1998-01-06T00:00","1998-01-06T00:00","1.0","1.0","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","Iñigo Vicente","1.0","1.0"
"WekaMatchingRule","tm_5699","eafc_1751","1.2118282721700384E-5",,"Adson","Arbilla","Adson","Arbilla","0.0","0.0","FC Nantes","SD Eibar","fc nantes","sd eibar","0.0","0.0","Adson","Arbilla","Adson","Arbilla","0.0","0.0","FC Nantes","SD Eibar","FC Nantes","SD Eibar","0.0","0.0","FC Nantes","SD Eibar","FC Nantes","SD Eibar","0.11111111111111116","0.11111111111111116","Adson","Arbilla","Adson","Arbilla","0.1428571428571429","0.1428571428571429","2000-10-06T00:00","1987-05-15T00:00","2000-10-06T00:00","1987-05-15T00:00","0.0","0.0","20","23","20","23","0.0","0.0","2000-10-06T00:00","1987-05-15T00:00","2000-10-06T00:00","1987-05-15T00:00","0.0","0.0","Adson","Arbilla","Adson","Arbilla","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","tm_5699","eafc_1511","2.3191766462568218E-4",,"Adson","Aitor","Adson","Aitor","0.0","0.0","FC Nantes","Osasuna","fc nantes","osasuna","0.0","0.0","Adson","Aitor","Adson","Aitor","0.0","0.0","FC Nantes","Osasuna","FC Nantes","Osasuna","0.0","0.0","FC Nantes","Osasuna","FC Nantes","Osasuna","0.11111111111111116","0.11111111111111116","Adson","Aitor","Adson","Aitor","0.4","0.4","2000-10-06T00:00","1991-05-03T00:00","2000-10-06T00:00","1991-05-03T00:00","0.0","0.0","20","13","20","13","0.0","0.0","2000-10-06T00:00","1991-05-03T00:00","2000-10-06T00:00","1991-05-03T00:00","0.0","0.0","Adson","Aitor","Adson","Aitor","0.4","0.4"
"WekaMatchingRule","eafc_11658","tm_2983",,"1","Lai Jinfeng","Jinfeng Lai","Lai Jinfeng","Jinfeng Lai","1.0","1.0","Zhejiang","Zhejiang FC","zhejiang","zhejiang fc","0.5","0.0","Lai Jinfeng","Jinfeng Lai","Lai Jinfeng","Jinfeng Lai","0.0","0.0","Zhejiang","Zhejiang FC","Zhejiang","Zhejiang FC","0.5","0.0","Zhejiang","Zhejiang FC","Zhejiang","Zhejiang FC","0.7272727272727273","0.7272727272727273","Lai Jinfeng","Jinfeng Lai","Lai Jinfeng","Jinfeng Lai","0.2727272727272727","0.2727272727272727","1997-12-31T00:00","1997-12-31T00:00","1997-12-31T00:00","1997-12-31T00:00","1.0","1.0","12","12","12","12","1.0","1.0","1997-12-31T00:00","1997-12-31T00:00","1997-12-31T00:00","1997-12-31T00:00","1.0","1.0","Lai Jinfeng","Jinfeng Lai","Lai Jinfeng","Jinfeng Lai","1.0","1.0"
"WekaMatchingRule","tm_3041","eafc_4283","1.3808530819297545E-5",,"Andrigo","Arthur","Andrigo","Arthur","0.0","0.0","Chengdu Rongcheng","Fiorentina","chengdu rongcheng","fiorentina","0.0","0.0","Andrigo","Arthur","Andrigo","Arthur","0.0","0.0","Chengdu Rongcheng","Fiorentina","Chengdu Rongcheng","Fiorentina","0.0","0.0","Chengdu Rongcheng","Fiorentina","Chengdu Rongcheng","Fiorentina","0.17647058823529416","0.17647058823529416","Andrigo","Arthur","Andrigo","Arthur","0.1428571428571429","0.1428571428571429","1995-02-27T00:00","1996-08-12T00:00","1995-02-27T00:00","1996-08-12T00:00","0.6666666666666667","0.6666666666666667","18","6","18","6","0.0","0.0","1995-02-27T00:00","1996-08-12T00:00","1995-02-27T00:00","1996-08-12T00:00","0.0","0.0","Andrigo","Arthur","Andrigo","Arthur","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","tm_3041","eafc_4041","5.2805854134583076E-5",,"Andrigo","Alam Araújo","Andrigo","Alam Araújo","0.0","0.0","Chengdu Rongcheng","Botafogo","chengdu rongcheng","botafogo","0.0","0.0","Andrigo","Alam Araújo","Andrigo","Alam Araújo","0.0","0.0","Chengdu Rongcheng","Botafogo","Chengdu Rongcheng","Botafogo","0.0","0.0","Chengdu Rongcheng","Botafogo","Chengdu Rongcheng","Botafogo","0.11764705882352944","0.11764705882352944","Andrigo","Alam Araújo","Andrigo","Alam Araújo","0.2727272727272727","0.2727272727272727","1995-02-27T00:00","1992-02-29T00:00","1995-02-27T00:00","1992-02-29T00:00","0.0","0.0","18","7","18","7","0.0","0.0","1995-02-27T00:00","1992-02-29T00:00","1995-02-27T00:00","1992-02-29T00:00","0.0","0.0","Andrigo","Alam Araújo","Andrigo","Alam Araújo","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","tm_9318","eafc_9154","1.2835265096272653E-5",,"Alemão","A. Ahoussou","Alemão","A. Ahoussou","0.0","0.0",,"Pau","","pau","0.0","0.0","Alemão","A. Ahoussou","Alemão","A. Ahoussou","0.0","0.0",,"Pau",,"Pau","0.0","0.0",,"Pau",,"Pau","0.0","0.0","Alemão","A. Ahoussou","Alemão","A. Ahoussou","0.18181818181818177","0.18181818181818177","1998-04-01T00:00","2003-12-22T00:00","1998-04-01T00:00","2003-12-22T00:00","0.0","0.0","14","22","14","22","0.0","0.0","1998-04-01T00:00","2003-12-22T00:00","1998-04-01T00:00","2003-12-22T00:00","0.0","0.0","Alemão","A. Ahoussou","Alemão","A. Ahoussou","0.25","0.25"
"WekaMatchingRule","eafc_11254","tm_7204",,"0","Diego Campo","Diego Carlos","Diego Campo","Diego Carlos","0.3333333333333333","0.3333333333333333","Racing Santander","Aston Villa","racing santander","aston villa","0.0","0.0","Diego Campo","Diego Carlos","Diego Campo","Diego Carlos","0.0","0.0","Racing Santander","Aston Villa","Racing Santander","Aston Villa","0.0","0.0","Racing Santander","Aston Villa","Racing Santander","Aston Villa","0.1875","0.1875","Diego Campo","Diego Carlos","Diego Campo","Diego Carlos","0.75","0.75","2001-11-16T00:00","1993-03-15T00:00","2001-11-16T00:00","1993-03-15T00:00","0.0","0.0","33","3","33","3","0.0","0.0","2001-11-16T00:00","1993-03-15T00:00","2001-11-16T00:00","1993-03-15T00:00","0.0","0.0","Diego Campo","Diego Carlos","Diego Campo","Diego Carlos","0.75","0.75"
