"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameReverseComparator record1Value","[1] PlayerNameReverseComparator record2Value","[1] PlayerNameReverseComparator record1PreprocessedValue","[1] PlayerNameReverseComparator record2PreprocessedValue","[1] PlayerNameReverseComparator similarity","[1] PlayerNameReverseComparator postproccesedSimilarity","[2] PlayerNameComparatorLevenshtein record1Value","[2] PlayerNameComparatorLevenshtein record2Value","[2] PlayerNameComparatorLevenshtein record1PreprocessedValue","[2] PlayerNameComparatorLevenshtein record2PreprocessedValue","[2] PlayerNameComparatorLevenshtein similarity","[2] PlayerNameComparatorLevenshtein postproccesedSimilarity","[3] PlayerNameComparatorEqual record1Value","[3] PlayerNameComparatorEqual record2Value","[3] PlayerNameComparatorEqual record1PreprocessedValue","[3] PlayerNameComparatorEqual record2PreprocessedValue","[3] PlayerNameComparatorEqual similarity","[3] PlayerNameComparatorEqual postproccesedSimilarity","[4] PlayerNameComparatorMongeElkan record1Value","[4] PlayerNameComparatorMongeElkan record2Value","[4] PlayerNameComparatorMongeElkan record1PreprocessedValue","[4] PlayerNameComparatorMongeElkan record2PreprocessedValue","[4] PlayerNameComparatorMongeElkan similarity","[4] PlayerNameComparatorMongeElkan postproccesedSimilarity","[5] PlayerBirthdateComparator10Years record1Value","[5] PlayerBirthdateComparator10Years record2Value","[5] PlayerBirthdateComparator10Years record1PreprocessedValue","[5] PlayerBirthdateComparator10Years record2PreprocessedValue","[5] PlayerBirthdateComparator10Years similarity","[5] PlayerBirthdateComparator10Years postproccesedSimilarity","[6] PlayerBirthdateComparator2Years record1Value","[6] PlayerBirthdateComparator2Years record2Value","[6] PlayerBirthdateComparator2Years record1PreprocessedValue","[6] PlayerBirthdateComparator2Years record2PreprocessedValue","[6] PlayerBirthdateComparator2Years similarity","[6] PlayerBirthdateComparator2Years postproccesedSimilarity","[7] PlayerBirthdateComparatorDay record1Value","[7] PlayerBirthdateComparatorDay record2Value","[7] PlayerBirthdateComparatorDay record1PreprocessedValue","[7] PlayerBirthdateComparatorDay record2PreprocessedValue","[7] PlayerBirthdateComparatorDay similarity","[7] PlayerBirthdateComparatorDay postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerBirthdateComparator record1Value","[9] PlayerBirthdateComparator record2Value","[9] PlayerBirthdateComparator record1PreprocessedValue","[9] PlayerBirthdateComparator record2PreprocessedValue","[9] PlayerBirthdateComparator similarity","[9] PlayerBirthdateComparator postproccesedSimilarity","[10] PlayerBirthdateComparatorDay record1Value","[10] PlayerBirthdateComparatorDay record2Value","[10] PlayerBirthdateComparatorDay record1PreprocessedValue","[10] PlayerBirthdateComparatorDay record2PreprocessedValue","[10] PlayerBirthdateComparatorDay similarity","[10] PlayerBirthdateComparatorDay postproccesedSimilarity","[11] PlayerClubComparatorLowerCaseJaccard record1Value","[11] PlayerClubComparatorLowerCaseJaccard record2Value","[11] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard similarity","[11] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[12] PlayerClubComparatorJaccard record1Value","[12] PlayerClubComparatorJaccard record2Value","[12] PlayerClubComparatorJaccard record1PreprocessedValue","[12] PlayerClubComparatorJaccard record2PreprocessedValue","[12] PlayerClubComparatorJaccard similarity","[12] PlayerClubComparatorJaccard postproccesedSimilarity","[13] PlayerClubComparatorLevenshtein record1Value","[13] PlayerClubComparatorLevenshtein record2Value","[13] PlayerClubComparatorLevenshtein record1PreprocessedValue","[13] PlayerClubComparatorLevenshtein record2PreprocessedValue","[13] PlayerClubComparatorLevenshtein similarity","[13] PlayerClubComparatorLevenshtein postproccesedSimilarity","[14] PlayerLeagueComparatorEqual record1Value","[14] PlayerLeagueComparatorEqual record2Value","[14] PlayerLeagueComparatorEqual record1PreprocessedValue","[14] PlayerLeagueComparatorEqual record2PreprocessedValue","[14] PlayerLeagueComparatorEqual similarity","[14] PlayerLeagueComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","tm_10788","fm_3147",,"1","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","1.0","1.0","Jan-Hendrik Marx","Marx Jan-Hendrik","Jan-Hendrik Marx","Marx Jan-Hendrik","0.375","0.375","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","1.0","1.0","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","1.0","1.0","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","Jan-Hendrik Marx","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","Eintracht Braunschweig","Braunschweig","eintracht braunschweig","braunschweig","0.5","0.0","Eintracht Braunschweig","Braunschweig","Eintracht Braunschweig","Braunschweig","0.5","0.0","Eintracht Braunschweig","Braunschweig","Eintracht Braunschweig","Braunschweig","0.5454545454545454","0.5454545454545454",,"Bundesliga 2",,"Bundesliga 2","0.0","0.0"
"WekaMatchingRule","fm_10160","tm_6125","0.0",,"Ademílson","André Anderson","Ademílson","André Anderson","0.0","0.0","Ademílson","André Anderson","Ademílson","André Anderson","0.3571428571428571","0.3571428571428571","Ademílson","André Anderson","Ademílson","André Anderson","0.3571428571428571","0.3571428571428571","Ademílson","André Anderson","Ademílson","André Anderson","0.0","0.0","Ademílson","André Anderson","Ademílson","André Anderson","0.5555555555555556","0.5555555555555556","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.5","0.5","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.0","0.0","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.0","0.0","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.0","0.0","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.0","0.0","1994-01-09T00:00","1999-09-23T00:00","1994-01-09T00:00","1999-09-23T00:00","0.0","0.0","WH Three Towns","SS Lazio","wh three towns","ss lazio","0.0","0.0","WH Three Towns","SS Lazio","WH Three Towns","SS Lazio","0.0","0.0","WH Three Towns","SS Lazio","WH Three Towns","SS Lazio","0.1428571428571429","0.1428571428571429","Chinese Super League",,"Chinese Super League",,"0.0","0.0"
"WekaMatchingRule","tm_4826","fm_11779",,"0","Emeka Eze","Samuel Bastien","Emeka Eze","Samuel Bastien","0.0","0.0","Emeka Eze","Bastien Samuel","Emeka Eze","Bastien Samuel","0.1428571428571429","0.1428571428571429","Emeka Eze","Samuel Bastien","Emeka Eze","Samuel Bastien","0.2857142857142857","0.2857142857142857","Emeka Eze","Samuel Bastien","Emeka Eze","Samuel Bastien","0.0","0.0","Emeka Eze","Samuel Bastien","Emeka Eze","Samuel Bastien","0.16666666666666663","0.16666666666666663","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1996-09-26T00:00","1.0","1.0","Pendikspor","Burnley","pendikspor","burnley","0.0","0.0","Pendikspor","Burnley","Pendikspor","Burnley","0.0","0.0","Pendikspor","Burnley","Pendikspor","Burnley","0.0","0.0",,"Sky Bet Championship",,"Sky Bet Championship","0.0","0.0"
"WekaMatchingRule","tm_2833","fm_10017",,"1","Oscar","Oscar","Oscar","Oscar","1.0","1.0","Oscar","Oscar","Oscar","Oscar","1.0","1.0","Oscar","Oscar","Oscar","Oscar","1.0","1.0","Oscar","Oscar","Oscar","Oscar","1.0","1.0","Oscar","Oscar","Oscar","Oscar","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1991-09-09T00:00","1.0","1.0","Shanghai Port","SH Port","shanghai port","sh port","0.3333333333333333","0.0","Shanghai Port","SH Port","Shanghai Port","SH Port","0.3333333333333333","0.0","Shanghai Port","SH Port","Shanghai Port","SH Port","0.5384615384615384","0.5384615384615384",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_7367","fm_11547",,"1","Chris Mepham","Chris Mepham","Chris Mepham","Chris Mepham","1.0","1.0","Chris Mepham","Mepham Chris","Chris Mepham","Mepham Chris","0.08333333333333337","0.08333333333333337","Chris Mepham","Chris Mepham","Chris Mepham","Chris Mepham","1.0","1.0","Chris Mepham","Chris Mepham","Chris Mepham","Chris Mepham","1.0","1.0","Chris Mepham","Chris Mepham","Chris Mepham","Chris Mepham","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1997-11-05T00:00","1.0","1.0","AFC Bournemouth","Bournemouth","afc bournemouth","bournemouth","0.5","0.0","AFC Bournemouth","Bournemouth","AFC Bournemouth","Bournemouth","0.5","0.0","AFC Bournemouth","Bournemouth","AFC Bournemouth","Bournemouth","0.7333333333333334","0.7333333333333334",,"English Premier Division",,"English Premier Division","0.0","0.0"
"WekaMatchingRule","tm_7129","fm_11554",,"1","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","1.0","1.0","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","1.0","1.0","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","1.0","1.0","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","1.0","1.0","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1998-12-24T00:00","1.0","1.0","Liverpool FC","Brighton","liverpool fc","brighton","0.0","0.0","Liverpool FC","Brighton","Liverpool FC","Brighton","0.0","0.0","Liverpool FC","Brighton","Liverpool FC","Brighton","0.08333333333333337","0.08333333333333337",,"English Premier Division",,"English Premier Division","0.0","0.0"
"WekaMatchingRule","tm_9346","fm_15714",,"1","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","1.0","1.0","Víctor Campuzano","Campuzano Víctor","Víctor Campuzano","Campuzano Víctor","0.125","0.125","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","1.0","1.0","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","1.0","1.0","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","Víctor Campuzano","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1997-05-31T00:00","1.0","1.0","Sporting Gijón","S. Gijón","sporting gijón","s. gijón","0.3333333333333333","0.0","Sporting Gijón","S. Gijón","Sporting Gijón","S. Gijón","0.3333333333333333","0.0","Sporting Gijón","S. Gijón","Sporting Gijón","S. Gijón","0.5","0.5",,"Spanish Second Division",,"Spanish Second Division","0.0","0.0"
"WekaMatchingRule","tm_9180","fm_14413",,"1","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","1.0","1.0","Fernando Pacheco","Pacheco Fernando","Fernando Pacheco","Pacheco Fernando","0.125","0.125","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","1.0","1.0","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","1.0","1.0","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","Fernando Pacheco","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1992-05-18T00:00","1.0","1.0","RCD Espanyol Barcelona","Almería","rcd espanyol barcelona","almería","0.0","0.0","RCD Espanyol Barcelona","Almería","RCD Espanyol Barcelona","Almería","0.0","0.0","RCD Espanyol Barcelona","Almería","RCD Espanyol Barcelona","Almería","0.18181818181818177","0.18181818181818177",,"Spanish First Division",,"Spanish First Division","0.0","0.0"
"WekaMatchingRule","tm_2941","fm_9360",,"0","Fernandinho","Fernando","Fernandinho","Fernando","0.0","0.0","Fernandinho","Fernando","Fernandinho","Fernando","0.7272727272727273","0.7272727272727273","Fernandinho","Fernando","Fernandinho","Fernando","0.7272727272727273","0.7272727272727273","Fernandinho","Fernando","Fernandinho","Fernando","0.0","0.0","Fernandinho","Fernando","Fernandinho","Fernando","0.7272727272727273","0.7272727272727273","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.9","0.9","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.5","0.5","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.0","0.0","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.0","0.0","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.6666666666666667","0.6666666666666667","1993-03-16T00:00","1992-03-03T00:00","1993-03-16T00:00","1992-03-03T00:00","0.0","0.0","Shandong Taishan","Antalyaspor","shandong taishan","antalyaspor","0.0","0.0","Shandong Taishan","Antalyaspor","Shandong Taishan","Antalyaspor","0.0","0.0","Shandong Taishan","Antalyaspor","Shandong Taishan","Antalyaspor","0.25","0.25",,"Turkish Super League",,"Turkish Super League","0.0","0.0"
"WekaMatchingRule","tm_7417","fm_11712",,"1","Marek Rodak","Marek Rodák","Marek Rodak","Marek Rodák","0.3333333333333333","0.3333333333333333","Marek Rodak","Rodák Marek","Marek Rodak","Rodák Marek","0.2727272727272727","0.2727272727272727","Marek Rodak","Marek Rodák","Marek Rodak","Marek Rodák","0.9090909090909091","0.9090909090909091","Marek Rodak","Marek Rodák","Marek Rodak","Marek Rodák","0.0","0.0","Marek Rodak","Marek Rodák","Marek Rodak","Marek Rodák","0.9","0.9","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1996-12-13T00:00","1.0","1.0","Fulham FC","Fulham","fulham fc","fulham","0.5","0.0","Fulham FC","Fulham","Fulham FC","Fulham","0.5","0.0","Fulham FC","Fulham","Fulham FC","Fulham","0.6666666666666667","0.6666666666666667",,"English Premier Division",,"English Premier Division","0.0","0.0"
"WekaMatchingRule","tm_2340","fm_10374",,"0","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","0.5","0.5","Abdulrahman Al-Bouq","Al-Aboud Abdulrahman","Abdulrahman Al-Bouq","Al-Aboud Abdulrahman","0.15000000000000002","0.15000000000000002","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","0.9","0.9","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","0.0","0.0","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","Abdulrahman Al-Bouq","Abdulrahman Al-Aboud","0.875","0.875","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.6","0.6","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.0","0.0","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.0","0.0","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.0","0.0","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.0","0.0","1999-09-09T00:00","1995-06-01T00:00","1999-09-09T00:00","1995-06-01T00:00","0.0","0.0","Abha Club","Al-Ittihad","abha club","al-ittihad","0.0","0.0","Abha Club","Al-Ittihad","Abha Club","Al-Ittihad","0.0","0.0","Abha Club","Al-Ittihad","Abha Club","Al-Ittihad","0.09999999999999998","0.09999999999999998",,"Saudi Professional League",,"Saudi Professional League","0.0","0.0"
"WekaMatchingRule","tm_4080","fm_2305",,"1","Kamal Sowah","Kamal Sowah","Kamal Sowah","Kamal Sowah","1.0","1.0","Kamal Sowah","Sowah Kamal","Kamal Sowah","Sowah Kamal","0.2727272727272727","0.2727272727272727","Kamal Sowah","Kamal Sowah","Kamal Sowah","Kamal Sowah","1.0","1.0","Kamal Sowah","Kamal Sowah","Kamal Sowah","Kamal Sowah","1.0","1.0","Kamal Sowah","Kamal Sowah","Kamal Sowah","Kamal Sowah","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","2000-01-09T00:00","1.0","1.0","Club Brugge KV","Club Brugge","club brugge kv","club brugge","0.6666666666666666","0.0","Club Brugge KV","Club Brugge","Club Brugge KV","Club Brugge","0.6666666666666666","0.0","Club Brugge KV","Club Brugge","Club Brugge KV","Club Brugge","0.7857142857142857","0.7857142857142857",,"Jupiler Pro League",,"Jupiler Pro League","0.0","0.0"
"WekaMatchingRule","tm_2530","fm_10452",,"0","Mohammed Al-Dawsari","Mohammed Al-Saiari","Mohammed Al-Dawsari","Mohammed Al-Saiari","0.5","0.5","Mohammed Al-Dawsari","Al-Saiari Mohammed","Mohammed Al-Dawsari","Al-Saiari Mohammed","0.10526315789473684","0.10526315789473684","Mohammed Al-Dawsari","Mohammed Al-Saiari","Mohammed Al-Dawsari","Mohammed Al-Saiari","0.8421052631578947","0.8421052631578947","Mohammed Al-Dawsari","Mohammed Al-Saiari","Mohammed Al-Dawsari","Mohammed Al-Saiari","0.0","0.0","Mohammed Al-Dawsari","Mohammed Al-Saiari","Mohammed Al-Dawsari","Mohammed Al-Saiari","0.85","0.85","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.4","0.4","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.0","0.0","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.0","0.0","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.0","0.0","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.0","0.0","1999-07-08T00:00","1993-05-02T00:00","1999-07-08T00:00","1993-05-02T00:00","0.0","0.0","Al-Raed SFC","Al-Ittihad","al-raed sfc","al-ittihad","0.25","0.0","Al-Raed SFC","Al-Ittihad","Al-Raed SFC","Al-Ittihad","0.25","0.0","Al-Raed SFC","Al-Ittihad","Al-Raed SFC","Al-Ittihad","0.2727272727272727","0.2727272727272727",,"Saudi Professional League",,"Saudi Professional League","0.0","0.0"
"WekaMatchingRule","tm_4378","fm_9734",,"1","Kazimcan Karatas","Kazımcan Karataş","Kazimcan Karatas","Kazımcan Karataş","0.0","0.0","Kazimcan Karatas","Karataş Kazımcan","Kazimcan Karatas","Karataş Kazımcan","0.375","0.375","Kazimcan Karatas","Kazımcan Karataş","Kazimcan Karatas","Kazımcan Karataş","0.875","0.875","Kazimcan Karatas","Kazımcan Karataş","Kazimcan Karatas","Kazımcan Karataş","0.0","0.0","Kazimcan Karatas","Kazımcan Karataş","Kazimcan Karatas","Kazımcan Karataş","0.8660714285714286","0.8660714285714286","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","2003-01-16T00:00","1.0","1.0","Galatasaray","Galatasaray","galatasaray","galatasaray","1.0","0.0","Galatasaray","Galatasaray","Galatasaray","Galatasaray","1.0","1.0","Galatasaray","Galatasaray","Galatasaray","Galatasaray","1.0","1.0",,"Turkish Super League",,"Turkish Super League","0.0","0.0"
"WekaMatchingRule","tm_3236","fm_10530",,"0","Yan Wu","Yang Yun","Yan Wu","Yang Yun","0.0","0.0","Yan Wu","Yun Yang","Yan Wu","Yun Yang","0.375","0.375","Yan Wu","Yang Yun","Yan Wu","Yang Yun","0.625","0.625","Yan Wu","Yang Yun","Yan Wu","Yang Yun","0.0","0.0","Yan Wu","Yang Yun","Yan Wu","Yang Yun","0.5416666666666667","0.5416666666666667","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","1.0","1.0","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","1.0","1.0","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","0.0","0.0","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","0.0","0.0","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","1.0","1.0","1989-01-07T00:00","1989-07-18T00:00","1989-01-07T00:00","1989-07-18T00:00","0.0","0.0","Dalian Professional","DL Pro","dalian professional","dl pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.3157894736842105","0.3157894736842105",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
